metric,value
version,2026.08.26-public-v1
python,"3.11.16 (main, Aug 13 2026, 02:46:14) [GCC 13.3.0]"
evidence_class,public_dataset_deterministic_retrieval
longmemeval.turn_retrieval.word_all.knowledge-update.complete_at_5,0.6805555555555556
longmemeval.turn_retrieval.word_all.knowledge-update.ndcg_at_5,0.6873152469700224
longmemeval.turn_retrieval.word_all.knowledge-update.hit_at_10,0.9444444444444444
longmemeval.turn_retrieval.word_all.knowledge-update.recall_at_10,0.8865740740740741
longmemeval.turn_retrieval.word_all.knowledge-update.complete_at_10,0.8333333333333334
longmemeval.turn_retrieval.word_all.knowledge-update.ndcg_at_10,0.7253438055078385
longmemeval.turn_retrieval.word_all.single-session-assistant.n,56
longmemeval.turn_retrieval.word_all.single-session-assistant.mrr,0.8017811580619126
longmemeval.turn_retrieval.word_all.single-session-assistant.hit_at_1,0.7321428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.recall_at_1,0.7321428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.complete_at_1,0.7321428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.ndcg_at_1,0.7321428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.hit_at_3,0.8571428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.recall_at_3,0.8571428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.complete_at_3,0.8571428571428571
longmemeval.turn_retrieval.word_all.single-session-assistant.ndcg_at_3,0.8063330137117373
longmemeval.turn_retrieval.word_all.single-session-assistant.hit_at_5,0.875
longmemeval.turn_retrieval.word_all.single-session-assistant.recall_at_5,0.875
longmemeval.turn_retrieval.word_all.single-session-assistant.complete_at_5,0.875
longmemeval.turn_retrieval.word_all.single-session-assistant.ndcg_at_5,0.8132410995552112
longmemeval.turn_retrieval.word_all.single-session-assistant.hit_at_10,0.9107142857142857
longmemeval.turn_retrieval.word_all.single-session-assistant.recall_at_10,0.9107142857142857
longmemeval.turn_retrieval.word_all.single-session-assistant.complete_at_10,0.9107142857142857
longmemeval.turn_retrieval.word_all.single-session-assistant.ndcg_at_10,0.8259627848090692
longmemeval.turn_retrieval.bigram_all.all_answerable.n,470
longmemeval.turn_retrieval.bigram_all.all_answerable.mrr,0.6516569535158643
longmemeval.turn_retrieval.bigram_all.all_answerable.hit_at_1,0.5404255319148936
longmemeval.turn_retrieval.bigram_all.all_answerable.recall_at_1,0.3639716312056738
longmemeval.turn_retrieval.bigram_all.all_answerable.complete_at_1,0.20851063829787234
longmemeval.turn_retrieval.bigram_all.all_answerable.ndcg_at_1,0.5404255319148936
longmemeval.turn_retrieval.bigram_all.all_answerable.hit_at_3,0.7191489361702128
longmemeval.turn_retrieval.bigram_all.all_answerable.recall_at_3,0.5751418439716312
longmemeval.turn_retrieval.bigram_all.all_answerable.complete_at_3,0.44468085106382976
longmemeval.turn_retrieval.bigram_all.all_answerable.ndcg_at_3,0.5534014033438404
longmemeval.turn_retrieval.bigram_all.all_answerable.hit_at_5,0.7978723404255319
longmemeval.turn_retrieval.bigram_all.all_answerable.recall_at_5,0.6704255319148936
longmemeval.turn_retrieval.bigram_all.all_answerable.complete_at_5,0.5531914893617021
longmemeval.turn_retrieval.bigram_all.all_answerable.ndcg_at_5,0.5978405133020667
longmemeval.turn_retrieval.bigram_all.all_answerable.hit_at_10,0.8617021276595744
longmemeval.turn_retrieval.bigram_all.all_answerable.recall_at_10,0.7691489361702127
longmemeval.turn_retrieval.bigram_all.all_answerable.complete_at_10,0.6829787234042554
longmemeval.turn_retrieval.bigram_all.all_answerable.ndcg_at_10,0.6369498967674077
longmemeval.turn_retrieval.bigram_all.single-session-user.n,64
longmemeval.turn_retrieval.bigram_all.single-session-user.mrr,0.7857549933700807
longmemeval.turn_retrieval.bigram_all.single-session-user.hit_at_1,0.703125
longmemeval.turn_retrieval.bigram_all.single-session-user.recall_at_1,0.6875
longmemeval.turn_retrieval.bigram_all.single-session-user.complete_at_1,0.671875
longmemeval.turn_retrieval.bigram_all.single-session-user.ndcg_at_1,0.703125
longmemeval.turn_retrieval.bigram_all.single-session-user.hit_at_3,0.84375
longmemeval.turn_retrieval.bigram_all.single-session-user.recall_at_3,0.84375
longmemeval.turn_retrieval.bigram_all.single-session-user.complete_at_3,0.84375
longmemeval.turn_retrieval.bigram_all.single-session-user.ndcg_at_3,0.7857121643973242
longmemeval.turn_retrieval.bigram_all.single-session-user.hit_at_5,0.875
longmemeval.turn_retrieval.bigram_all.single-session-user.recall_at_5,0.875
longmemeval.turn_retrieval.bigram_all.single-session-user.complete_at_5,0.875
longmemeval.turn_retrieval.bigram_all.single-session-user.ndcg_at_5,0.7991708068371177
longmemeval.turn_retrieval.bigram_all.single-session-user.hit_at_10,0.9375
longmemeval.turn_retrieval.bigram_all.single-session-user.recall_at_10,0.9375
longmemeval.turn_retrieval.bigram_all.single-session-user.complete_at_10,0.9375
longmemeval.turn_retrieval.bigram_all.single-session-user.ndcg_at_10,0.8203846566440233
longmemeval.turn_retrieval.bigram_all.multi-session.n,121
longmemeval.turn_retrieval.bigram_all.multi-session.mrr,0.5521253677894975
longmemeval.turn_retrieval.bigram_all.multi-session.hit_at_1,0.4132231404958678
longmemeval.turn_retrieval.bigram_all.multi-session.recall_at_1,0.18099173553719006
longmemeval.turn_retrieval.bigram_all.multi-session.complete_at_1,0.0
longmemeval.turn_retrieval.bigram_all.multi-session.ndcg_at_1,0.4132231404958678
longmemeval.turn_retrieval.bigram_all.multi-session.hit_at_3,0.6198347107438017
longmemeval.turn_retrieval.bigram_all.multi-session.recall_at_3,0.35165289256198345
longmemeval.turn_retrieval.bigram_all.multi-session.complete_at_3,0.11570247933884298
longmemeval.turn_retrieval.bigram_all.multi-session.ndcg_at_3,0.3667153009460758
longmemeval.turn_retrieval.bigram_all.multi-session.hit_at_5,0.7520661157024794
longmemeval.turn_retrieval.bigram_all.multi-session.recall_at_5,0.4724517906336088
longmemeval.turn_retrieval.bigram_all.multi-session.complete_at_5,0.2231404958677686
longmemeval.turn_retrieval.bigram_all.multi-session.ndcg_at_5,0.4235776212454918
longmemeval.turn_retrieval.bigram_all.multi-session.hit_at_10,0.8512396694214877
longmemeval.turn_retrieval.bigram_all.multi-session.recall_at_10,0.6435261707988981
longmemeval.turn_retrieval.bigram_all.multi-session.complete_at_10,0.4462809917355372
longmemeval.turn_retrieval.bigram_all.multi-session.ndcg_at_10,0.4954444235552856
longmemeval.turn_retrieval.bigram_all.single-session-preference.n,30
longmemeval.turn_retrieval.bigram_all.single-session-preference.mrr,0.2358490041767319
longmemeval.turn_retrieval.bigram_all.single-session-preference.hit_at_1,0.13333333333333333
longmemeval.turn_retrieval.bigram_all.single-session-preference.recall_at_1,0.09444444444444446
longmemeval.turn_retrieval.bigram_all.single-session-preference.complete_at_1,0.06666666666666667
longmemeval.turn_retrieval.bigram_all.single-session-preference.ndcg_at_1,0.13333333333333333
longmemeval.turn_retrieval.bigram_all.single-session-preference.hit_at_3,0.26666666666666666
longmemeval.turn_retrieval.bigram_all.single-session-preference.recall_at_3,0.2388888888888889
longmemeval.turn_retrieval.bigram_all.single-session-preference.complete_at_3,0.2
longmemeval.turn_retrieval.bigram_all.single-session-preference.ndcg_at_3,0.18537140760455031
longmemeval.turn_retrieval.bigram_all.single-session-preference.hit_at_5,0.36666666666666664
longmemeval.turn_retrieval.bigram_all.single-session-preference.recall_at_5,0.31666666666666665
longmemeval.turn_retrieval.bigram_all.single-session-preference.complete_at_5,0.26666666666666666
longmemeval.turn_retrieval.bigram_all.single-session-preference.ndcg_at_5,0.22248754713630473
longmemeval.turn_retrieval.bigram_all.single-session-preference.hit_at_10,0.4666666666666667
longmemeval.turn_retrieval.bigram_all.single-session-preference.recall_at_10,0.38333333333333336
longmemeval.turn_retrieval.bigram_all.single-session-preference.complete_at_10,0.3
longmemeval.turn_retrieval.bigram_all.single-session-preference.ndcg_at_10,0.24673083771034351
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.n,127
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.mrr,0.6678618116644333
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.hit_at_1,0.5669291338582677
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.recall_at_1,0.32939632545931763
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.complete_at_1,0.11811023622047244
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.ndcg_at_1,0.5669291338582677
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.hit_at_3,0.7401574803149606
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.recall_at_3,0.5795275590551181
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.complete_at_3,0.4409448818897638
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.ndcg_at_3,0.5662294822179403
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.hit_at_5,0.7874015748031497
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.recall_at_5,0.6556430446194226
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.complete_at_5,0.5354330708661418
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.ndcg_at_5,0.6001278500787199
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.hit_at_10,0.84251968503937
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.recall_at_10,0.7503937007874015
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.complete_at_10,0.6692913385826772
longmemeval.turn_retrieval.bigram_all.temporal-reasoning.ndcg_at_10,0.6365024282702022
longmemeval.turn_retrieval.bigram_all.knowledge-update.n,72
longmemeval.turn_retrieval.bigram_all.knowledge-update.mrr,0.7549943883277216
longmemeval.turn_retrieval.bigram_all.knowledge-update.hit_at_1,0.625
longmemeval.turn_retrieval.bigram_all.knowledge-update.recall_at_1,0.3125
longmemeval.turn_retrieval.bigram_all.knowledge-update.complete_at_1,0.0
longmemeval.turn_retrieval.bigram_all.knowledge-update.ndcg_at_1,0.625
longmemeval.turn_retrieval.bigram_all.knowledge-update.hit_at_3,0.8472222222222222
longmemeval.turn_retrieval.bigram_all.knowledge-update.recall_at_3,0.6527777777777778
longmemeval.turn_retrieval.bigram_all.knowledge-update.complete_at_3,0.4583333333333333
longmemeval.turn_retrieval.bigram_all.knowledge-update.ndcg_at_3,0.6275370089507966
longmemeval.turn_retrieval.bigram_all.knowledge-update.hit_at_5,0.9305555555555556
longmemeval.turn_retrieval.bigram_all.knowledge-update.recall_at_5,0.8217592592592592
longmemeval.turn_retrieval.bigram_all.knowledge-update.complete_at_5,0.7083333333333334
longmemeval.turn_retrieval.bigram_all.knowledge-update.ndcg_at_5,0.7121349557994461
longmemeval.turn_retrieval.bigram_all.knowledge-update.hit_at_10,0.9583333333333334
longmemeval.turn_retrieval.bigram_all.knowledge-update.recall_at_10,0.9004629629629629
longmemeval.turn_retrieval.bigram_all.knowledge-update.complete_at_10,0.8472222222222222
longmemeval.turn_retrieval.bigram_all.knowledge-update.ndcg_at_10,0.7447267236473144
longmemeval.turn_retrieval.bigram_all.single-session-assistant.n,56
longmemeval.turn_retrieval.bigram_all.single-session-assistant.mrr,0.7666029090707305
longmemeval.turn_retrieval.bigram_all.single-session-assistant.hit_at_1,0.6785714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.recall_at_1,0.6785714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.complete_at_1,0.6785714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.ndcg_at_1,0.6785714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.hit_at_3,0.8214285714285714
longmemeval.turn_retrieval.bigram_all.single-session-assistant.recall_at_3,0.8214285714285714
longmemeval.turn_retrieval.bigram_all.single-session-assistant.complete_at_3,0.8214285714285714
longmemeval.turn_retrieval.bigram_all.single-session-assistant.ndcg_at_3,0.7640281878826561
longmemeval.turn_retrieval.bigram_all.single-session-assistant.hit_at_5,0.8928571428571429
longmemeval.turn_retrieval.bigram_all.single-session-assistant.recall_at_5,0.8928571428571429
longmemeval.turn_retrieval.bigram_all.single-session-assistant.complete_at_5,0.8928571428571429
longmemeval.turn_retrieval.bigram_all.single-session-assistant.ndcg_at_5,0.7932256652150824
longmemeval.turn_retrieval.bigram_all.single-session-assistant.hit_at_10,0.9285714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.recall_at_10,0.9285714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.complete_at_10,0.9285714285714286
longmemeval.turn_retrieval.bigram_all.single-session-assistant.ndcg_at_10,0.8045535818043202
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.n,470
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.mrr,0.6501889080268256
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.hit_at_1,0.5382978723404256
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.recall_at_1,0.36414893617021277
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.complete_at_1,0.21063829787234042
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.ndcg_at_1,0.5382978723404256
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.hit_at_3,0.725531914893617
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.recall_at_3,0.5773758865248227
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.complete_at_3,0.44468085106382976
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.ndcg_at_3,0.5542015327097972
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.hit_at_5,0.7936170212765957
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.recall_at_5,0.6659574468085107
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.complete_at_5,0.5468085106382978
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.ndcg_at_5,0.5958017106267847
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.hit_at_10,0.8617021276595744
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.recall_at_10,0.7713475177304965
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.complete_at_10,0.6893617021276596
longmemeval.turn_retrieval.rrf_word_bigram.all_answerable.ndcg_at_10,0.6372961652824417
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.n,64
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.mrr,0.7849737433700807
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.hit_at_1,0.703125
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.recall_at_1,0.6875
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.complete_at_1,0.671875
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.ndcg_at_1,0.703125
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.hit_at_3,0.84375
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.recall_at_3,0.84375
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.complete_at_3,0.84375
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.ndcg_at_3,0.7857121643973242
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.hit_at_5,0.875
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.recall_at_5,0.875
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.complete_at_5,0.875
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.ndcg_at_5,0.7984860607302606
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.hit_at_10,0.9375
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.recall_at_10,0.9375
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.complete_at_10,0.9375
longmemeval.turn_retrieval.rrf_word_bigram.single-session-user.ndcg_at_10,0.8196999105371662
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.n,121
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.mrr,0.5469258496767562
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.hit_at_1,0.39669421487603307
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.recall_at_1,0.17341597796143252
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.complete_at_1,0.0
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.ndcg_at_1,0.39669421487603307
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.hit_at_3,0.6611570247933884
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.recall_at_3,0.368870523415978
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.complete_at_3,0.11570247933884298
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.ndcg_at_3,0.3724638390580896
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.hit_at_5,0.7520661157024794
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.recall_at_5,0.4809917355371901
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.complete_at_5,0.23140495867768596
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.ndcg_at_5,0.4255581104315529
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.hit_at_10,0.8512396694214877
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.recall_at_10,0.6424242424242425
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.complete_at_10,0.45454545454545453
longmemeval.turn_retrieval.rrf_word_bigram.multi-session.ndcg_at_10,0.4931124449184159
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.n,30
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.mrr,0.25850475675359247
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.hit_at_1,0.16666666666666666
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.recall_at_1,0.1277777777777778
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.complete_at_1,0.1
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.ndcg_at_1,0.16666666666666666
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.hit_at_3,0.26666666666666666
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.recall_at_3,0.22777777777777777
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.complete_at_3,0.2
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.ndcg_at_3,0.19421676217083766
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.hit_at_5,0.3333333333333333
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.recall_at_5,0.28888888888888886
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.complete_at_5,0.23333333333333334
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.ndcg_at_5,0.22411182974238875
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.hit_at_10,0.4666666666666667
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.recall_at_10,0.40555555555555556
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.complete_at_10,0.3333333333333333
longmemeval.turn_retrieval.rrf_word_bigram.single-session-preference.ndcg_at_10,0.2671124034498132
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.n,127
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.mrr,0.6581192794809562
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.hit_at_1,0.5590551181102362
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.recall_at_1,0.3215223097112861
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_1,0.11023622047244094
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_1,0.5590551181102362
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.hit_at_3,0.7165354330708661
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.recall_at_3,0.5622047244094489
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_3,0.4251968503937008
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_3,0.5511961821885598
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.hit_at_5,0.7952755905511811
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.recall_at_5,0.6532808398950132
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_5,0.5275590551181102
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_5,0.5922702914453434
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.hit_at_10,0.84251968503937
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.recall_at_10,0.7543307086614173
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_10,0.6771653543307087
longmemeval.turn_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_10,0.6313608949567493
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.n,72
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.mrr,0.7485234287317621
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.hit_at_1,0.625
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.recall_at_1,0.3125
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.complete_at_1,0.0
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_1,0.625
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.hit_at_3,0.8333333333333334
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.recall_at_3,0.6458333333333334
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.complete_at_3,0.4583333333333333
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_3,0.6232790423343698
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.hit_at_5,0.9027777777777778
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.recall_at_5,0.7939814814814814
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.complete_at_5,0.6805555555555556
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_5,0.6986009576435374
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.hit_at_10,0.9583333333333334
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.recall_at_10,0.9004629629629629
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.complete_at_10,0.8472222222222222
longmemeval.turn_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_10,0.7412514709353323
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.n,56
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.mrr,0.7846868092974878
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.hit_at_1,0.6964285714285714
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.recall_at_1,0.6964285714285714
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.complete_at_1,0.6964285714285714
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_1,0.6964285714285714
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.hit_at_3,0.8571428571428571
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.recall_at_3,0.8571428571428571
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.complete_at_3,0.8571428571428571
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_3,0.7931519334821465
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.hit_at_5,0.8928571428571429
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.recall_at_5,0.8928571428571429
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.complete_at_5,0.8928571428571429
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_5,0.8069681051690943
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.hit_at_10,0.9285714285714286
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.recall_at_10,0.9285714285714286
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.complete_at_10,0.9285714285714286
longmemeval.turn_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_10,0.8184908196945571
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.n,470
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.mrr,0.5708829668437982
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_1,0.4021276595744681
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_1,0.2653191489361702
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_1,0.14468085106382977
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_1,0.4021276595744681
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_3,0.7063829787234043
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_3,0.5178723404255319
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_3,0.35106382978723405
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_3,0.4697327345386406
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_5,0.7808510638297872
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_5,0.6266312056737589
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_5,0.4851063829787234
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_5,0.5202134818177888
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_10,0.8574468085106383
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_10,0.7618085106382979
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_10,0.674468085106383
longmemeval.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_10,0.5733267857948854
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.n,64
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.mrr,0.6190247148161986
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.hit_at_1,0.46875
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.recall_at_1,0.453125
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.complete_at_1,0.4375
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.ndcg_at_1,0.46875
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.hit_at_3,0.703125
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.recall_at_3,0.703125
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.complete_at_3,0.703125
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.ndcg_at_3,0.6010493565268726
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.hit_at_5,0.859375
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.recall_at_5,0.859375
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.complete_at_5,0.859375
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.ndcg_at_5,0.6676578226189832
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.hit_at_10,0.921875
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.recall_at_10,0.921875
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.complete_at_10,0.921875
longmemeval.turn_retrieval.rrf_plus_recency.single-session-user.ndcg_at_10,0.6883438202664625
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.n,121
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.mrr,0.49999302185904654
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.hit_at_1,0.3140495867768595
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.recall_at_1,0.13663911845730026
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.complete_at_1,0.0
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.ndcg_at_1,0.3140495867768595
longmemeval.turn_retrieval.rrf_plus_recency.multi-session.hit_at_3,0.6363636363636364
